"year_of_death","gender","race","age","mortality_rate"
2013,"female","indian",62,0.00595505560163602
2013,"female","indian",63,0.00596996186570652
2013,"female","indian",64,0.00598490544205811
2013,"female","indian",65,0.00917629688389979
2013,"female","indian",66,0.00919926632594885
2013,"female","indian",67,0.00922229326344239
2013,"female","indian",68,0.00924537784029885
2013,"female","indian",69,0.00926852020079691
2013,"female","indian",70,0.0169156962758954
2013,"female","indian",71,0.0169580384222148
2013,"female","indian",72,0.0170004865563296
2013,"female","indian",73,0.0170430409435407
2013,"female","indian",74,0.0170857018498132
2013,"female","indian",75,0.0317238555597718
2013,"female","indian",76,0.0318032644183857
2013,"female","indian",77,0.0318828720475058
2013,"female","indian",78,0.0319626789446799
2013,"female","indian",79,0.0320426856087015
2013,"female","indian",80,0.05765021018516
2013,"female","indian",81,0.0577945160177544
2013,"female","indian",82,0.057939183066262
2013,"female","indian",83,0.0580842122348524
2013,"female","indian",84,0.0582296044299583
2013,"female","indian",85,0.134931182989972
2013,"female","indian",86,0.134931182989972
2013,"female","indian",87,0.134931182989972
2013,"female","indian",88,0.134931182989972
2013,"female","indian",89,0.134931182989972
2013,"female","indian",90,0.134931182989972
2013,"female","malay",0,0.0021
2013,"female","malay",1,2e-04
2013,"female","malay",2,2e-04
2013,"female","malay",3,2e-04
2013,"female","malay",4,2e-04
2013,"female","malay",5,1e-04
2013,"female","malay",6,1e-04
2013,"female","malay",7,1e-04
2013,"female","malay",8,1e-04
2013,"female","malay",9,1e-04
2013,"female","malay",10,1e-04
2013,"female","malay",11,1e-04
2013,"female","malay",12,1e-04
2013,"female","malay",13,1e-04
2013,"female","malay",14,1e-04
2013,"female","malay",15,2e-04
2013,"female","malay",16,2e-04
2013,"female","malay",17,2e-04
2013,"female","malay",18,2e-04
2013,"female","malay",19,2e-04
2013,"female","malay",20,2e-04
2013,"female","malay",21,2e-04
2013,"female","malay",22,2e-04
2013,"female","malay",23,2e-04
2013,"female","malay",24,2e-04
2013,"female","malay",25,2e-04
2013,"female","malay",26,2e-04
2013,"female","malay",27,2e-04
2013,"female","malay",28,2e-04
2013,"female","malay",29,2e-04
2013,"female","malay",30,3e-04
2013,"female","malay",31,3e-04
2013,"female","malay",32,3e-04
2013,"female","malay",33,3e-04
2013,"female","malay",34,3e-04
2013,"female","malay",35,4e-04
2013,"female","malay",36,4e-04
2013,"female","malay",37,4e-04
2013,"female","malay",38,4e-04
2013,"female","malay",39,4e-04
2013,"female","malay",40,7e-04
2013,"female","malay",41,0.000868120330832452
2013,"female","malay",42,0.00087268994731676
2013,"female","malay",43,0.00087728361737299
2013,"female","malay",44,0.000881901467614462
2013,"female","malay",45,0.00139313998264723
2013,"female","malay",46,0.00140047320040928
2013,"female","malay",47,0.00140784501880257
2013,"female","malay",48,0.00141525564101332
2013,"female","malay",49,0.00142270527129728
2013,"female","malay",50,0.00260035293633698
2013,"female","malay",51,0.00261404068816225
2013,"female","malay",52,0.00262780048964948
2013,"female","malay",53,0.00264163272005406
2013,"female","malay",54,0.00265553776062772
2013,"female","malay",55,0.00400427399194355
2013,"female","malay",56,0.00402535171100091
2013,"female","malay",57,0.00404654037906965
2013,"female","malay",58,0.00406784058016376
2013,"female","malay",59,0.00408925290137139
2013,"female","malay",60,0.00698832248588055
2013,"female","malay",61,0.0070251076555108
2013,"female","malay",62,0.00706208645511555
2013,"female","malay",63,0.00709925990392531
2013,"female","malay",64,0.0071366290265356
2013,"female","malay",65,0.0109722980103718
2013,"female","malay",66,0.0110300540518768
2013,"female","malay",67,0.011088114109945
2013,"female","malay",68,0.0111464797848602
2013,"female","malay",69,0.0112051526853302
2013,"female","malay",70,0.0205065011391195
2013,"female","malay",71,0.0206144433705276
2013,"female","malay",72,0.0207229537888362
2013,"female","malay",73,0.0208320353848705
2013,"female","malay",74,0.0209416911651989
2013,"female","malay",75,0.0389905355776958
2013,"female","malay",76,0.0391957741693747
2013,"female","malay",77,0.0394020930970605
2013,"female","malay",78,0.0396094980474318
2013,"female","malay",79,0.0398179947371006
2013,"female","malay",80,0.0718365854251995
2013,"female","malay",81,0.0722147192313974
2013,"female","malay",82,0.0725948434603658
2013,"female","malay",83,0.072976968589303
2013,"female","malay",84,0.0733611051505568
2013,"female","malay",85,0.170462425278644
2013,"female","malay",86,0.170462425278644
2013,"female","malay",87,0.170462425278644
2013,"female","malay",88,0.170462425278644
2013,"female","malay",89,0.170462425278644
2013,"female","malay",90,0.170462425278644
2013,"female","other",0,0.0021
2013,"female","other",1,2e-04
2013,"female","other",2,2e-04
2013,"female","other",3,2e-04
2013,"female","other",4,2e-04
2013,"female","other",5,1e-04
2013,"female","other",6,1e-04
2013,"female","other",7,1e-04
2013,"female","other",8,1e-04
2013,"female","other",9,1e-04
2013,"female","other",10,1e-04
2013,"female","other",11,1e-04
2013,"female","other",12,1e-04
2013,"female","other",13,1e-04
2013,"female","other",14,1e-04
2013,"female","other",15,2e-04
2013,"female","other",16,2e-04
2013,"female","other",17,2e-04
2013,"female","other",18,2e-04
2013,"female","other",19,2e-04
2013,"female","other",20,2e-04
2013,"female","other",21,2e-04
2013,"female","other",22,2e-04
2013,"female","other",23,2e-04
2013,"female","other",24,2e-04
2013,"female","other",25,2e-04
2013,"female","other",26,2e-04
2013,"female","other",27,2e-04
2013,"female","other",28,2e-04
2013,"female","other",29,2e-04
2013,"female","other",30,3e-04
2013,"female","other",31,3e-04
2013,"female","other",32,3e-04
2013,"female","other",33,3e-04
2013,"female","other",34,3e-04
2013,"female","other",35,4e-04
2013,"female","other",36,4e-04
2013,"female","other",37,4e-04
2013,"female","other",38,4e-04
2013,"female","other",39,4e-04
2013,"female","other",40,7e-04
2013,"female","other",41,0.000868120330832452
2013,"female","other",42,0.00087268994731676
2013,"female","other",43,0.00087728361737299
2013,"female","other",44,0.000881901467614462
2013,"female","other",45,0.00139313998264723
2013,"female","other",46,0.00140047320040928
2013,"female","other",47,0.00140784501880257
2013,"female","other",48,0.00141525564101332
2013,"female","other",49,0.00142270527129728
2013,"female","other",50,0.00260035293633698
2013,"female","other",51,0.00261404068816225
2013,"female","other",52,0.00262780048964948
2013,"female","other",53,0.00264163272005406
2013,"female","other",54,0.00265553776062772
2013,"female","other",55,0.00400427399194355
2013,"female","other",56,0.00402535171100091
2013,"female","other",57,0.00404654037906965
2013,"female","other",58,0.00406784058016376
2013,"female","other",59,0.00408925290137139
2013,"female","other",60,0.00698832248588055
2013,"female","other",61,0.0070251076555108
2013,"female","other",62,0.00706208645511555
2013,"female","other",63,0.00709925990392531
2013,"female","other",64,0.0071366290265356
2013,"female","other",65,0.0109722980103718
2013,"female","other",66,0.0110300540518768
2013,"female","other",67,0.011088114109945
2013,"female","other",68,0.0111464797848602
2013,"female","other",69,0.0112051526853302
2013,"female","other",70,0.0205065011391195
2013,"female","other",71,0.0206144433705276
2013,"female","other",72,0.0207229537888362
2013,"female","other",73,0.0208320353848705
2013,"female","other",74,0.0209416911651989
2013,"female","other",75,0.0389905355776958
2013,"female","other",76,0.0391957741693747
2013,"female","other",77,0.0394020930970605
2013,"female","other",78,0.0396094980474318
2013,"female","other",79,0.0398179947371006
2013,"female","other",80,0.0718365854251995
2013,"female","other",81,0.0722147192313974
2013,"female","other",82,0.0725948434603658
2013,"female","other",83,0.072976968589303
2013,"female","other",84,0.0733611051505568
2013,"female","other",85,0.170462425278644
2013,"female","other",86,0.170462425278644
2013,"female","other",87,0.170462425278644
2013,"female","other",88,0.170462425278644
2013,"female","other",89,0.170462425278644
2013,"female","other",90,0.170462425278644
2013,"male","chinese",0,0.0018
2013,"male","chinese",1,1e-04
2013,"male","chinese",2,1e-04
2013,"male","chinese",3,1e-04
2013,"male","chinese",4,1e-04
2013,"male","chinese",5,1e-04
2013,"male","chinese",6,1e-04
2013,"male","chinese",7,1e-04
2013,"male","chinese",8,1e-04
2013,"male","chinese",9,1e-04
2013,"male","chinese",10,1e-04
2013,"male","chinese",11,1e-04
2013,"male","chinese",12,1e-04
2013,"male","chinese",13,1e-04
2013,"male","chinese",14,1e-04
2013,"male","chinese",15,3e-04
2013,"male","chinese",16,3e-04
2013,"male","chinese",17,3e-04
2013,"male","chinese",18,3e-04
2013,"male","chinese",19,3e-04
2013,"male","chinese",20,4e-04
2013,"male","chinese",21,4e-04
2013,"male","chinese",22,4e-04
2013,"male","chinese",23,4e-04
2013,"male","chinese",24,4e-04
2013,"male","chinese",25,3e-04
2013,"male","chinese",26,3e-04
2013,"male","chinese",27,3e-04
2013,"male","chinese",28,3e-04
2013,"male","chinese",29,3e-04
2013,"male","chinese",30,6e-04
2013,"male","chinese",31,6e-04
2013,"male","chinese",32,6e-04
2013,"male","chinese",33,6e-04
2013,"male","chinese",34,6e-04
2013,"male","chinese",35,6e-04
2013,"male","chinese",36,6e-04
2013,"male","chinese",37,6e-04
2013,"male","chinese",38,6e-04
2013,"male","chinese",39,6e-04
2013,"male","chinese",40,0.0012
2013,"male","chinese",41,0.0012
2013,"male","chinese",42,0.0012
2013,"male","chinese",43,0.0012
2013,"male","chinese",44,0.0012
2013,"male","chinese",45,0.002
2013,"male","chinese",46,0.002
2013,"male","chinese",47,0.002
2013,"male","chinese",48,0.002
2013,"male","chinese",49,0.002
2013,"male","chinese",50,0.0034
2013,"male","chinese",51,0.0034
2013,"male","chinese",52,0.0034
2013,"male","chinese",53,0.0034
2013,"male","chinese",54,0.0034
2013,"male","chinese",55,0.0057
2013,"male","chinese",56,0.0057
2013,"male","chinese",57,0.0057
2013,"male","chinese",58,0.0057
2013,"male","chinese",59,0.0057
2013,"male","chinese",60,0.0088
2013,"male","chinese",61,0.0088
2013,"male","chinese",62,0.0088
2013,"male","chinese",63,0.0088
2013,"male","chinese",64,0.0088
2013,"male","chinese",65,0.0145
2013,"male","chinese",66,0.0145
2013,"male","chinese",67,0.0145
2013,"male","chinese",68,0.0145
2013,"male","chinese",69,0.0145
2013,"male","chinese",70,0.026
2013,"male","chinese",71,0.026
2013,"male","chinese",72,0.026
2013,"male","chinese",73,0.026
2013,"male","chinese",74,0.026
2013,"male","chinese",75,0.0433
2013,"male","chinese",76,0.0433
2013,"male","chinese",77,0.0433
2013,"male","chinese",78,0.0433
2013,"male","chinese",79,0.0433
2013,"male","chinese",80,0.0682
2013,"male","chinese",81,0.0682
2013,"male","chinese",82,0.0682
2013,"male","chinese",83,0.0682
2013,"male","chinese",84,0.0682
2013,"male","chinese",85,0.131
2013,"male","chinese",86,0.131
2013,"male","chinese",87,0.131
2013,"male","chinese",88,0.131
2013,"male","chinese",89,0.131
2013,"male","chinese",90,0.131
2013,"male","indian",0,0.0018
2013,"male","indian",1,1e-04
2013,"male","indian",2,1e-04
2013,"male","indian",3,1e-04
2013,"male","indian",4,1e-04
2013,"male","indian",5,1e-04
2013,"male","indian",6,1e-04
2013,"male","indian",7,1e-04
2013,"male","indian",8,1e-04
2013,"male","indian",9,1e-04
2013,"male","indian",10,1e-04
2013,"male","indian",11,1e-04
2013,"male","indian",12,1e-04
2013,"male","indian",13,1e-04
2013,"male","indian",14,1e-04
2013,"male","indian",15,3e-04
2013,"male","indian",16,3e-04
2013,"male","indian",17,3e-04
2013,"male","indian",18,3e-04
2013,"male","indian",19,3e-04
2013,"male","indian",20,4e-04
2013,"male","indian",21,4e-04
2013,"male","indian",22,4e-04
2013,"male","indian",23,4e-04
2013,"male","indian",24,4e-04
2013,"male","indian",25,3e-04
2013,"male","indian",26,3e-04
2013,"male","indian",27,3e-04
2013,"male","indian",28,3e-04
2013,"male","indian",29,3e-04
2013,"male","indian",30,6e-04
2013,"male","indian",31,6e-04
2013,"male","indian",32,6e-04
2013,"male","indian",33,6e-04
2013,"male","indian",34,6e-04
2013,"male","indian",35,6e-04
2013,"male","indian",36,6e-04
2013,"male","indian",37,6e-04
2013,"male","indian",38,6e-04
2013,"male","indian",39,6e-04
2013,"male","indian",40,0.0012
2013,"male","indian",41,0.00132952476229177
2013,"male","indian",42,0.00133285273242685
2013,"male","indian",43,0.00133618903289584
2013,"male","indian",44,0.00133953368455065
2013,"male","indian",45,0.00223814451382556
2013,"male","indian",46,0.00224374687514388
2013,"male","indian",47,0.00224936325988747
2013,"male","indian",48,0.00225499370315875
2013,"male","indian",49,0.00226063824014802
2013,"male","indian",50,0.00385270474042721
2013,"male","indian",51,0.00386234855201995
2013,"male","indian",52,0.00387201650330371
2013,"male","indian",53,0.00388170865470323
2013,"male","indian",54,0.00389142506679447
2013,"male","indian",55,0.00654018972404081
2013,"male","indian",56,0.0065565606534862
2013,"male","indian",57,0.00657297256145701
2013,"male","indian",58,0.00658942555052772
2013,"male","indian",59,0.00660591972352958
2013,"male","indian",60,0.0102241413360089
2013,"male","indian",61,0.0102497336664326
2013,"male","indian",62,0.0102753900577251
2013,"male","indian",63,0.0103011106702389
2013,"male","indian",64,0.0103268956647279
2013,"male","indian",65,0.017058500617506
2013,"male","indian",66,0.0171012002213152
2013,"male","indian",67,0.0171440067076814
2013,"male","indian",68,0.0171869203441453
2013,"male","indian",69,0.0172299413989173
2013,"male","indian",70,0.0309724016319213
2013,"male","indian",71,0.031049929505464
2013,"male","indian",72,0.0311276514411671
2013,"male","indian",73,0.031205567924793
2013,"male","indian",74,0.0312836794433201
2013,"male","indian",75,0.0522297697999285
2013,"male","indian",76,0.052360507578559
2013,"male","indian",77,0.0524915726105323
2013,"male","indian",78,0.0526229657150053
2013,"male","indian",79,0.0527546877131854
2013,"male","indian",80,0.0832996681065236
2013,"male","indian",81,0.0835081778053146
2013,"male","indian",82,0.0837172094304887
2013,"male","indian",83,0.0839267642884943
2013,"male","indian",84,0.0841368436890499
2013,"male","indian",85,0.162016360877052
2013,"male","indian",86,0.162016360877052
2013,"male","indian",87,0.162016360877052
2013,"male","indian",88,0.162016360877052
2013,"male","indian",89,0.162016360877052
2013,"male","indian",90,0.162016360877052
2013,"male","malay",0,0.0018
2013,"male","malay",1,1e-04
2013,"male","malay",2,1e-04
2013,"male","malay",3,1e-04
2013,"male","malay",4,1e-04
2013,"male","malay",5,1e-04
2013,"male","malay",6,1e-04
2013,"male","malay",7,1e-04
2013,"male","malay",8,1e-04
2013,"male","malay",9,1e-04
2013,"male","malay",10,1e-04
2013,"male","malay",11,1e-04
2013,"male","malay",12,1e-04
2013,"male","malay",13,1e-04
2013,"male","malay",14,1e-04
2013,"male","malay",15,3e-04
2013,"male","malay",16,3e-04
2013,"male","malay",17,3e-04
2013,"male","malay",18,3e-04
2013,"male","malay",19,3e-04
2013,"male","malay",20,4e-04
2013,"male","malay",21,4e-04
2013,"male","malay",22,4e-04
2013,"male","malay",23,4e-04
2013,"male","malay",24,4e-04
2013,"male","malay",25,3e-04
2013,"male","malay",26,3e-04
2013,"male","malay",27,3e-04
2013,"male","malay",28,3e-04
2013,"male","malay",29,3e-04
2013,"male","malay",30,6e-04
2013,"male","malay",31,6e-04
2013,"male","malay",32,6e-04
2013,"male","malay",33,6e-04
2013,"male","malay",34,6e-04
2013,"male","malay",35,6e-04
2013,"male","malay",36,6e-04
2013,"male","malay",37,6e-04
2013,"male","malay",38,6e-04
2013,"male","malay",39,6e-04
2013,"male","malay",40,0.0012
2013,"male","malay",41,0.00148820628142706
2013,"male","malay",42,0.00149603990968587
2013,"male","malay",43,0.00150391477263941
2013,"male","malay",44,0.00151183108733908
2013,"male","malay",45,0.00253298178663133
2013,"male","malay",46,0.00254631490983505
2013,"male","malay",47,0.00255971821600468
2013,"male","malay",48,0.00257319207456968
2013,"male","malay",49,0.00258673685690414
2013,"male","malay",50,0.00442059999177287
2013,"male","malay",51,0.00444386916987583
2013,"male","malay",52,0.00446726083240411
2013,"male","malay",53,0.0044907756240919
2013,"male","malay",54,0.00451441419306713
2013,"male","malay",55,0.00760812058469274
2013,"male","malay",56,0.00764816825090174
2013,"male","malay",57,0.00768842672023233
2013,"male","malay",58,0.00772889710231114
2013,"male","malay",59,0.00776958051260564
2013,"male","malay",60,0.0120582819364216
2013,"male","malay",61,0.0121217543859797
2013,"male","malay",62,0.0121855609421604
2013,"male","malay",63,0.0122497033636361
2013,"male","malay",64,0.0123141834183362
2013,"male","malay",65,0.0203972206603065
2013,"male","malay",66,0.0205045876605403
2013,"male","malay",67,0.0206125198197695
2013,"male","malay",68,0.0207210201128812
2013,"male","malay",69,0.0208300915304216
2013,"male","malay",70,0.0375471147617683
2013,"male","malay",71,0.0377447554671635
2013,"male","malay",72,0.0379434365147707
2013,"male","malay",73,0.038143163380749
2013,"male","malay",74,0.0383439415700828
2013,"male","malay",75,0.06419354336556
2013,"male","malay",76,0.0645314456857005
2013,"male","malay",77,0.0648711266578981
2013,"male","malay",78,0.065212595644631
2013,"male","malay",79,0.0655558620576599
2013,"male","malay",80,0.103797778093191
2013,"male","malay",81,0.104344149397909
2013,"male","malay",82,0.104893396694851
2013,"male","malay",83,0.105445535122679
2013,"male","malay",84,0.106000579899745
2013,"male","malay",85,0.204679905696631
2013,"male","malay",86,0.204679905696631
2013,"male","malay",87,0.204679905696631
2013,"male","malay",88,0.204679905696631
2013,"male","malay",89,0.204679905696631
2013,"male","malay",90,0.204679905696631
2013,"male","other",0,0.0018
2013,"male","other",1,1e-04
2013,"male","other",2,1e-04
2013,"male","other",3,1e-04
2013,"male","other",4,1e-04
2013,"male","other",5,1e-04
2013,"male","other",6,1e-04
2013,"male","other",7,1e-04
2013,"male","other",8,1e-04
2013,"male","other",9,1e-04
2013,"male","other",10,1e-04
2013,"male","other",11,1e-04
2013,"male","other",12,1e-04
2013,"male","other",13,1e-04
2013,"male","other",14,1e-04
2013,"male","other",15,3e-04
2013,"male","other",16,3e-04
2013,"male","other",17,3e-04
2013,"male","other",18,3e-04
2013,"male","other",19,3e-04
2013,"male","other",20,4e-04
2013,"male","other",21,4e-04
2013,"male","other",22,4e-04
2013,"male","other",23,4e-04
2013,"male","other",24,4e-04
2013,"male","other",25,3e-04
2013,"male","other",26,3e-04
2013,"male","other",27,3e-04
2013,"male","other",28,3e-04
2013,"male","other",29,3e-04
2013,"male","other",30,6e-04
2013,"male","other",31,6e-04
2013,"male","other",32,6e-04
2013,"male","other",33,6e-04
2013,"male","other",34,6e-04
2013,"male","other",35,6e-04
2013,"male","other",36,6e-04
2013,"male","other",37,6e-04
2013,"male","other",38,6e-04
2013,"male","other",39,6e-04
2013,"male","other",40,0.0012
2013,"male","other",41,0.00148820628142706
2013,"male","other",42,0.00149603990968587
2013,"male","other",43,0.00150391477263941
2013,"male","other",44,0.00151183108733908
2013,"male","other",45,0.00253298178663133
2013,"male","other",46,0.00254631490983505
2013,"male","other",47,0.00255971821600468
2013,"male","other",48,0.00257319207456968
2013,"male","other",49,0.00258673685690414
2013,"male","other",50,0.00442059999177287
2013,"male","other",51,0.00444386916987583
2013,"male","other",52,0.00446726083240411
2013,"male","other",53,0.0044907756240919
2013,"male","other",54,0.00451441419306713
2013,"male","other",55,0.00760812058469274
2013,"male","other",56,0.00764816825090174
2013,"male","other",57,0.00768842672023233
2013,"male","other",58,0.00772889710231114
2013,"male","other",59,0.00776958051260564
2013,"male","other",60,0.0120582819364216
2013,"male","other",61,0.0121217543859797
2013,"male","other",62,0.0121855609421604
2013,"male","other",63,0.0122497033636361
2013,"male","other",64,0.0123141834183362
2013,"male","other",65,0.0203972206603065
2013,"male","other",66,0.0205045876605403
2013,"male","other",67,0.0206125198197695
2013,"male","other",68,0.0207210201128812
2013,"male","other",69,0.0208300915304216
2013,"male","other",70,0.0375471147617683
2013,"male","other",71,0.0377447554671635
2013,"male","other",72,0.0379434365147707
2013,"male","other",73,0.038143163380749
2013,"male","other",74,0.0383439415700828
2013,"male","other",75,0.06419354336556
2013,"male","other",76,0.0645314456857005
2013,"male","other",77,0.0648711266578981
2013,"male","other",78,0.065212595644631
2013,"male","other",79,0.0655558620576599
2013,"male","other",80,0.103797778093191
2013,"male","other",81,0.104344149397909
2013,"male","other",82,0.104893396694851
2013,"male","other",83,0.105445535122679
2013,"male","other",84,0.106000579899745
2013,"male","other",85,0.204679905696631
2013,"male","other",86,0.204679905696631
2013,"male","other",87,0.204679905696631
2013,"male","other",88,0.204679905696631
2013,"male","other",89,0.204679905696631
2013,"male","other",90,0.204679905696631
2014,"female","chinese",0,0.0017
2014,"female","chinese",1,1e-04
2014,"female","chinese",2,1e-04
2014,"female","chinese",3,1e-04
2014,"female","chinese",4,1e-04
2014,"female","chinese",5,1e-04
2014,"female","chinese",6,1e-04
2014,"female","chinese",7,1e-04
2014,"female","chinese",8,1e-04
2014,"female","chinese",9,1e-04
2014,"female","chinese",10,1e-04
2014,"female","chinese",11,1e-04
2014,"female","chinese",12,1e-04
2014,"female","chinese",13,1e-04
2014,"female","chinese",14,1e-04
2014,"female","chinese",15,2e-04
2014,"female","chinese",16,2e-04
2014,"female","chinese",17,2e-04
2014,"female","chinese",18,2e-04
2014,"female","chinese",19,2e-04
2014,"female","chinese",20,1e-04
2014,"female","chinese",21,1e-04
2014,"female","chinese",22,1e-04
2014,"female","chinese",23,1e-04
2014,"female","chinese",24,1e-04
2014,"female","chinese",25,1e-04
2014,"female","chinese",26,1e-04
2014,"female","chinese",27,1e-04
2014,"female","chinese",28,1e-04
2014,"female","chinese",29,1e-04
2014,"female","chinese",30,2e-04
2014,"female","chinese",31,2e-04
2014,"female","chinese",32,2e-04
2014,"female","chinese",33,2e-04
2014,"female","chinese",34,2e-04
2014,"female","chinese",35,3e-04
2014,"female","chinese",36,3e-04
2014,"female","chinese",37,3e-04
2014,"female","chinese",38,3e-04
2014,"female","chinese",39,3e-04
2014,"female","chinese",40,7e-04
2014,"female","chinese",41,7e-04
2014,"female","chinese",42,7e-04
2014,"female","chinese",43,7e-04
2014,"female","chinese",44,7e-04
2014,"female","chinese",45,0.0012
2014,"female","chinese",46,0.0012
2014,"female","chinese",47,0.0012
2014,"female","chinese",48,0.0012
2014,"female","chinese",49,0.0012
2014,"female","chinese",50,0.0019
2014,"female","chinese",51,0.0019
2014,"female","chinese",52,0.0019
2014,"female","chinese",53,0.0019
2014,"female","chinese",54,0.0019
2014,"female","chinese",55,0.0032
2014,"female","chinese",56,0.0032
2014,"female","chinese",57,0.0032
2014,"female","chinese",58,0.0032
2014,"female","chinese",59,0.0032
2014,"female","chinese",60,0.0044
2014,"female","chinese",61,0.0044
2014,"female","chinese",62,0.0044
2014,"female","chinese",63,0.0044
2014,"female","chinese",64,0.0044
2014,"female","chinese",65,0.0075
2014,"female","chinese",66,0.0075
2014,"female","chinese",67,0.0075
2014,"female","chinese",68,0.0075
2014,"female","chinese",69,0.0075
2014,"female","chinese",70,0.0135
2014,"female","chinese",71,0.0135
2014,"female","chinese",72,0.0135
2014,"female","chinese",73,0.0135
2014,"female","chinese",74,0.0135
2014,"female","chinese",75,0.0259
2014,"female","chinese",76,0.0259
2014,"female","chinese",77,0.0259
2014,"female","chinese",78,0.0259
2014,"female","chinese",79,0.0259
2014,"female","chinese",80,0.0466
2014,"female","chinese",81,0.0466
2014,"female","chinese",82,0.0466
2014,"female","chinese",83,0.0466
2014,"female","chinese",84,0.0466
2014,"female","chinese",85,0.1088
2014,"female","chinese",86,0.1088
2014,"female","chinese",87,0.1088
2014,"female","chinese",88,0.1088
2014,"female","chinese",89,0.1088
2014,"female","chinese",90,0.1088
2014,"female","indian",0,0.0017
2014,"female","indian",1,1e-04
2014,"female","indian",2,1e-04
2014,"female","indian",3,1e-04
2014,"female","indian",4,1e-04
2014,"female","indian",5,1e-04
2014,"female","indian",6,1e-04
2014,"female","indian",7,1e-04
2014,"female","indian",8,1e-04
2014,"female","indian",9,1e-04
2014,"female","indian",10,1e-04
2014,"female","indian",11,1e-04
2014,"female","indian",12,1e-04
2014,"female","indian",13,1e-04
2014,"female","indian",14,1e-04
2014,"female","indian",15,2e-04
2014,"female","indian",16,2e-04
2014,"female","indian",17,2e-04
2014,"female","indian",18,2e-04
2014,"female","indian",19,2e-04
2014,"female","indian",20,1e-04
2014,"female","indian",21,1e-04
2014,"female","indian",22,1e-04
2014,"female","indian",23,1e-04
2014,"female","indian",24,1e-04
2014,"female","indian",25,1e-04
2014,"female","indian",26,1e-04
2014,"female","indian",27,1e-04
2014,"female","indian",28,1e-04
2014,"female","indian",29,1e-04
2014,"female","indian",30,2e-04
2014,"female","indian",31,2e-04
2014,"female","indian",32,2e-04
2014,"female","indian",33,2e-04
2014,"female","indian",34,2e-04
2014,"female","indian",35,3e-04
2014,"female","indian",36,3e-04
2014,"female","indian",37,3e-04
2014,"female","indian",38,3e-04
2014,"female","indian",39,3e-04
2014,"female","indian",40,7e-04
2014,"female","indian",41,0.000775556111336863
2014,"female","indian",42,0.000777497427248994
2014,"female","indian",43,0.000779443602522575
2014,"female","indian",44,0.00078139464932121
2014,"female","indian",45,0.00134288670829534
2014,"female","indian",46,0.00134624812508633
2014,"female","indian",47,0.00134961795593248
2014,"female","indian",48,0.00135299622189525
2014,"female","indian",49,0.00135638294408881
2014,"female","indian",50,0.00215298206082697
2014,"female","indian",51,0.00215837124965821
2014,"female","indian",52,0.00216377392831678
2014,"female","indian",53,0.00216919013056945
2014,"female","indian",54,0.0021746198902675
2014,"female","indian",55,0.00367168545911063
2014,"female","indian",56,0.00368087615634313
2014,"female","indian",57,0.00369008985906358
2014,"female","indian",58,0.00369932662485767
2014,"female","indian",59,0.0037085865114552
2014,"female","indian",60,0.00511207066800445
2014,"female","indian",61,0.0051248668332163
2014,"female","indian",62,0.00513769502886255
2014,"female","indian",63,0.00515055533511945
2014,"female","indian",64,0.00516344783236397
2014,"female","indian",65,0.00882336238836518
2014,"female","indian",66,0.00884544839033543
2014,"female","indian",67,0.00886758967638691
2014,"female","indian",68,0.00888978638490274
2014,"female","indian",69,0.00891203865461241
2014,"female","indian",70,0.0160818239242668
2014,"female","indian",71,0.0161220787816832
2014,"female","indian",72,0.0161624344021444
2014,"female","indian",73,0.0162028910378733
2014,"female","indian",74,0.0162434489417239
2014,"female","indian",75,0.0312413634600034
2014,"female","indian",76,0.0313195645793228
2014,"female","indian",77,0.0313979614460228
2014,"female","indian",78,0.031476554550084
2014,"female","indian",79,0.0315553443827137
2014,"female","indian",80,0.0569173685302639
2014,"female","indian",81,0.0570598399666812
2014,"female","indian",82,0.0572026680272841
2014,"female","indian",83,0.0573458536047483
2014,"female","indian",84,0.0574893975939842
2014,"female","indian",85,0.134560153155903
2014,"female","indian",86,0.134560153155903
2014,"female","indian",87,0.134560153155903
2014,"female","indian",88,0.134560153155903
2014,"female","indian",89,0.134560153155903
2014,"female","indian",90,0.134560153155903
2014,"female","malay",0,0.0017
2014,"female","malay",1,1e-04
2014,"female","malay",2,1e-04
2014,"female","malay",3,1e-04
2014,"female","malay",4,1e-04
2014,"female","malay",5,1e-04
2014,"female","malay",6,1e-04
2014,"female","malay",7,1e-04
2014,"female","malay",8,1e-04
2014,"female","malay",9,1e-04
2014,"female","malay",10,1e-04
2014,"female","malay",11,1e-04
2014,"female","malay",12,1e-04
2014,"female","malay",13,1e-04
2014,"female","malay",14,1e-04
2014,"female","malay",15,2e-04
2014,"female","malay",16,2e-04
2014,"female","malay",17,2e-04
2014,"female","malay",18,2e-04
2014,"female","malay",19,2e-04
2014,"female","malay",20,1e-04
2014,"female","malay",21,1e-04
2014,"female","malay",22,1e-04
2014,"female","malay",23,1e-04
2014,"female","malay",24,1e-04
2014,"female","malay",25,1e-04
2014,"female","malay",26,1e-04
2014,"female","malay",27,1e-04
2014,"female","malay",28,1e-04
2014,"female","malay",29,1e-04
2014,"female","malay",30,2e-04
2014,"female","malay",31,2e-04
2014,"female","malay",32,2e-04
2014,"female","malay",33,2e-04
2014,"female","malay",34,2e-04
2014,"female","malay",35,3e-04
2014,"female","malay",36,3e-04
2014,"female","malay",37,3e-04
2014,"female","malay",38,3e-04
